sequence_id,signature_ac,start,stop
Q9V5N8,PS01186,1780,1791
Q9V5N8,PS50025,1796,1963
Q9V5N8,PS50026,1965,2000
Q9V5N8,PS00022,1988,1999
Q9V5N8,PS01186,1988,2003
Q9V5N8,PS50027,2095,2142
Q9V5N8,PS00022,2114,2125
Q9V5N8,PS01248,2114,2147
Q9V5N8,PS50227,2115,2201
Q9V5N8,PS50221,2653,2803
Q9V5N8,PS50261,2812,3053
P16234,PS50835,1,113
P16234,PS50835,202,306
P16234,PS50011,593,954
P16234,PS00107,599,627
P16234,PS00240,652,665
P16234,PS00109,814,826
P37023,PS51256,172,201
P37023,PS50011,202,492
P37023,PS00107,208,229
P37023,PS00108,326,338
O04714,PS50261,19,273
P28222,PS50262,66,369
P28222,PS00237,135,151
F4K4R6,PS50194,249,382
F4K4R6,PS50194,447,485
P30606,PS50850,112,558
P30606,PS00216,169,185
P30606,PS00217,211,236
P30606,PS00216,413,429
P23975,PS50267,55,582
P23975,PS00610,80,94
P23975,PS00754,162,182
Q68D85,PS50835,41,124
Q68D85,PS50835,143,244
Q68D85,PS00290,226,232
Q86UN2,PS51450,77,98
Q86UN2,PS51450,101,123
Q86UN2,PS51450,150,171
Q86UN2,PS51450,174,195
Q86UN2,PS51450,198,219
Q86UN2,PS51450,222,243
Q2M3G0,PS50929,49,350
Q2M3G0,PS50893,386,622
Q2M3G0,PS00211,525,539
Q2M3G0,PS50929,693,980
Q2M3G0,PS50893,1015,1253
Q2M3G0,PS00211,1156,1170
Q13733,PS00154,384,390
Q08905,PS51384,415,534
Q06611,PS00221,112,120
Q9SSL9,PS51257,1,28
Q9SSL9,PS51450,100,123
Q9SSL9,PS51450,124,147
Q9SSL9,PS51450,148,170
Q9SSL9,PS51450,172,194
Q9SSL9,PS51450,220,242
Q9SSL9,PS51450,268,290
Q9SSL9,PS51450,316,338
Q9SSL9,PS51450,364,385
Q9SSL9,PS51450,436,458
Q9SSL9,PS51450,460,482
Q9SSL9,PS51450,531,554
Q9SSL9,PS51450,555,578
Q9SSL9,PS51450,603,626
Q9SSL9,PS51450,676,698
Q9SSL9,PS50011,827,1115
Q9SSL9,PS00107,833,855
Q9SSL9,PS00108,950,962
Q0VGW6,PS00178,28,39
Q9XF58,PS00221,105,113
C0LGH2,PS50011,694,968
C0LGH2,PS00108,814,826
Q9BYW1,PS50850,17,460
Q9BYW1,PS00217,130,155
Q8IWT1,PS50835,26,148
P04001,PS50262,70,322
P04001,PS00237,139,155
P04001,PS01186,278,289
P04001,PS00238,306,322
Q9UGH3,PS01116,482,502
Q8K299,PS50287,389,489
Q8K299,PS00420,394,431
P54867,PS51212,21,110
P0CC10,PS51450,89,110
P0CC10,PS51450,113,134
P0CC10,PS51450,137,158
P0CC10,PS51450,161,182
P0CC10,PS51450,210,231
P0CC10,PS51450,232,253
P0CC10,PS51450,280,301
P0CC10,PS50835,366,454
P53955,PS50003,445,555
Q6ZTQ4,PS50268,23,132
Q6ZTQ4,PS50268,136,236
Q6ZTQ4,PS50268,237,344
Q6ZTQ4,PS50268,346,466
Q6ZTQ4,PS50268,462,566
Q6ZTQ4,PS50268,567,695
P25105,PS50262,32,293
P25105,PS00237,103,119
P41145,PS50262,76,330
P41145,PS00237,144,160
Q8IU80,PS50024,84,209
Q8IU80,PS01180,335,452
Q8IU80,PS50068,457,490
Q8IU80,PS50068,490,526
Q8IU80,PS01209,503,525
Q8IU80,PS50068,530,567
Q8IU80,PS01209,543,568
Q8IU80,PS50240,577,811
Q8IU80,PS00134,613,618
Q8IU80,PS00135,756,767
Q9LV48,PS50011,280,559
Q9LV48,PS00107,286,308
Q9LV48,PS00108,400,412
O00270,PS50262,31,282
O00270,PS00237,100,116
Q8IZP1,PS50086,101,293
Q99250,PS50096,1905,1934
Q9NYB5,PS50850,45,668
Q9NYB5,PS51465,470,525
Q8IZP9,PS50221,462,619
Q8IZP9,PS50261,628,883
Q8IZP9,PS00650,871,886
A8IJF8,PS51202,212,296
A8IJF8,PS51202,318,402
A8IJF8,PS51202,407,492
A8IJF8,PS51202,498,584
Q9ZSA2,PS50011,80,338
Q9ZSA2,PS00107,86,113
Q9ZSA2,PS00108,200,212
Q9ZSA2,PS50222,380,415
Q9ZSA2,PS00018,393,405
Q9ZSA2,PS50222,416,451
Q9ZSA2,PS00018,429,441
Q9ZSA2,PS50222,452,487
Q9ZSA2,PS00018,465,477
Q9ZSA2,PS50222,488,522
Q9ZSA2,PS00018,500,512
P69744,PS50297,38,255
P69744,PS50088,110,142
P69744,PS50088,156,188
Q12691,PS00154,369,375
Q9SKB2,PS51450,112,133
Q9SKB2,PS51450,136,159
Q9SKB2,PS51450,160,182
Q9SKB2,PS51450,183,205
Q9SKB2,PS50011,347,641
Q9SKB2,PS00108,485,497
P92949,PS51384,332,437
O88667,PS51421,85,308
Q9GZC8,PS00284,61,71
P30939,PS50262,40,347
P30939,PS00237,109,125
P08913,PS50262,50,426
P08913,PS00237,119,135
Q8R4F1,PS51117,35,286
Q8R4F1,PS50027,287,346
Q8R4F1,PS00022,305,316
Q8R4F1,PS50027,413,468
Q8R4F1,PS01248,433,469
Q8R4F1,PS50027,469,513
Q8R4F1,PS00022,487,498
Q8R4F1,PS01248,487,516
Q8R4F1,PS50026,512,547
Q8R4F1,PS00022,535,546
Q8R4F1,PS01186,535,546
Q9JIL4,PS50106,9,90
Q9JIL4,PS50106,135,215
Q9JIL4,PS50106,243,323
Q9JIL4,PS50106,378,454
P29972,PS00221,74,82
O88689,PS50268,28,133
O88689,PS00232,121,131
O88689,PS50268,134,242
O88689,PS00232,230,240
O88689,PS50268,243,350
O88689,PS00232,338,348
O88689,PS50268,351,455
O88689,PS00232,443,453
O88689,PS50268,456,565
O88689,PS00232,553,563
O88689,PS50268,581,681
P52803,PS51551,29,162
P52803,PS01299,113,140
P31390,PS50262,44,467
P31390,PS00237,113,129
Q93VD3,PS50011,31,286
Q93VD3,PS00107,37,60
Q93VD3,PS00108,150,162
Q93VD3,PS50816,328,352
Q9LTB8,PS50222,67,102
Q9LTB8,PS50222,104,139
Q9LTB8,PS00018,117,129
Q9LTB8,PS50222,148,183
Q9LTB8,PS00018,161,173
Q9Y2T6,PS50262,37,288
Q9Y2T6,PS00237,107,123
Q84JQ4,PS50011,338,613
O49545,PS00105,402,415
O49545,PS50011,694,971
O49545,PS00108,816,828
S4X0Q8,PS51450,69,90
S4X0Q8,PS51450,93,114
S4X0Q8,PS51450,117,138
S4X0Q8,PS51450,141,162
S4X0Q8,PS50835,229,327
S4X0Q8,PS50227,310,405
S4X0Q8,PS50221,563,728
S4X0Q8,PS50261,738,1031
A6BM72,PS51041,24,101
A6BM72,PS50026,95,130
A6BM72,PS00022,118,129
A6BM72,PS01186,118,133
A6BM72,PS50026,143,173
A6BM72,PS50027,146,187
A6BM72,PS00022,161,172
A6BM72,PS01186,161,176
A6BM72,PS50026,181,216
A6BM72,PS50027,189,236
A6BM72,PS00022,204,215
A6BM72,PS01186,204,219
A6BM72,PS50026,224,259
A6BM72,PS00022,247,258
A6BM72,PS01186,247,262
A6BM72,PS50026,267,302
A6BM72,PS50027,275,322
A6BM72,PS00022,290,301
A6BM72,PS01186,290,305
A6BM72,PS50026,310,345
A6BM72,PS00022,333,344
A6BM72,PS01186,333,344
A6BM72,PS50027,362,405
A6BM72,PS00022,379,390
A6BM72,PS01186,379,394
A6BM72,PS50026,399,434
A6BM72,PS00022,422,433
A6BM72,PS01186,422,437
A6BM72,PS50026,442,477
A6BM72,PS50027,450,495
A6BM72,PS00022,465,476
A6BM72,PS01186,465,480
A6BM72,PS50026,490,520
A6BM72,PS00022,508,519
A6BM72,PS01186,508,523
A6BM72,PS50027,536,583
A6BM72,PS00022,551,562
A6BM72,PS01186,551,566
A6BM72,PS50026,571,606
A6BM72,PS00022,594,605
A6BM72,PS01186,594,609
A6BM72,PS50027,622,665
A6BM72,PS00022,639,650
A6BM72,PS01186,639,654
A6BM72,PS50026,659,694
A6BM72,PS00022,682,693
A6BM72,PS01186,682,697
A6BM72,PS50026,707,737
A6BM72,PS00022,725,736
A6BM72,PS01186,725,740
A6BM72,PS50026,750,780
A6BM72,PS50027,753,794
A6BM72,PS00022,768,779
A6BM72,PS01186,768,783
A6BM72,PS50026,788,823
A6BM72,PS00022,811,822
A6BM72,PS01186,811,822
O00478,PS50835,26,139
O00478,PS50835,164,236
O00478,PS50188,322,518
Q90674,PS50262,401,648
Q90674,PS00237,477,493
Q9S7I6,PS50011,874,1146
Q9S7I6,PS00107,880,902
Q9S7I6,PS00108,992,1004
P22723,PS00236,189,203
P49682-2,PS50262,117,365
P49682-2,PS00237,184,200
O35158,PS50835,42,113
O35158,PS50835,224,305
O35158,PS50835,310,396
O35158,PS50835,405,516
O35158,PS50853,573,674
O35158,PS50853,720,815
O35158,PS50853,823,923
Q9FMX3,PS50850,27,479
Q9FMX3,PS00217,144,169
Q9FMX3,PS00216,340,357
Q9FMF5,PS50097,54,122
Q9FMF5,PS51649,250,605
P32300,PS50262,66,318
P32300,PS00237,134,150
Q61006,PS00228,1,4
Q61006,PS50835,28,116
Q61006,PS50835,121,205
Q61006,PS50835,212,302
Q61006,PS50038,312,450
Q61006,PS00108,450,462
Q61006,PS50011,574,855
Q61006,PS00107,580,608
Q61006,PS00109,720,732
Q9ZNQ8,PS50011,284,562
Q9ZNQ8,PS00107,290,312
Q9ZNQ8,PS00108,404,416
C0LGH3,PS50011,693,951
C0LGH3,PS00108,813,825
O23492,PS50850,30,549
O23492,PS00217,129,154
O23492,PS00216,333,349
Q93ZS4,PS50011,301,584
Q93ZS4,PS00107,307,329
Q93ZS4,PS00108,424,436
Q61003,PS50287,45,155
Q61003,PS50287,160,259
Q61003,PS50287,264,360
Q9NQA5,PS50297,44,262
Q9NQA5,PS50088,116,148
Q9NQA5,PS50088,162,194
C0LGF4,PS50011,306,578
C0LGF4,PS00107,312,338
C0LGF4,PS00108,425,437
P46408,PS50850,22,451
P46408,PS00217,135,160
P40879,PS01130,102,123
P40879,PS50801,525,720
Q17328,PS00236,161,175
P28221,PS50262,55,356
P28221,PS00237,124,140
Q9UGM1,PS00236,155,169
Q80YF9,PS50002,210,272
Q80YF9,PS50238,339,534
Q9LY03,PS51450,94,115
Q9LY03,PS51450,119,141
Q9LY03,PS51450,144,166
Q9LY03,PS51450,168,189
Q9LY03,PS51450,192,214
Q9LY03,PS51450,216,238
Q9LY03,PS51450,240,262
Q9LY03,PS51450,288,310
Q9LY03,PS51450,312,334
Q9LY03,PS51450,336,358
Q9LY03,PS51450,377,400
Q9LY03,PS51450,401,423
Q9LY03,PS51450,425,446
Q9LY03,PS51450,449,471
Q9LY03,PS51450,473,496
Q9LY03,PS51450,497,520
Q9LY03,PS50011,678,951
Q9LY03,PS00107,684,707
Q96L08,PS50923,30,93
P36898,PS51256,174,203
P36898,PS50011,204,494
P36898,PS00107,210,231
P36898,PS00108,328,340
Q9UIA0,PS50190,54,241
Q9UIA0,PS50003,259,375
Q6UVW9,PS50041,65,165
P40485,PS50003,468,581
P10823,PS51882,122,448
O70507,PS50042,595,703
O70507,PS00888,622,638
Q925H0,PS01206,302,322
Q8IWE4,PS51229,86,278
Q8H8V7,PS50893,121,382
Q8H8V7,PS00211,282,296
Q6ZSM3,PS51257,1,25
Q6ZSM3,PS50850,17,435
P63212,PS50058,5,71
P14416,PS50262,51,426
P14416,PS00237,120,136
Q9H7M9,PS50835,29,148
Q9EPZ7,PS50850,45,672
Q9EPZ7,PS51465,474,529
Q864R9,PS50929,326,608
Q864R9,PS50893,644,868
Q864R9,PS00107,680,705
Q864R9,PS00211,768,782
Q864R9,PS50929,976,1256
Q864R9,PS50893,1293,1527
Q864R9,PS00211,1430,1444
Q62875,PS50835,54,137
O04532,PS51444,296,732
Q9BXB1,PS51450,58,79
Q9BXB1,PS51450,82,103
Q9BXB1,PS51450,106,127
Q9BXB1,PS51450,130,151
Q9BXB1,PS51450,154,177
Q9BXB1,PS51450,178,199
Q9BXB1,PS51450,202,223
Q9BXB1,PS51450,226,247
Q9BXB1,PS51450,249,270
Q9BXB1,PS51450,273,294
Q9BXB1,PS51450,320,341
Q9BXB1,PS51450,344,365
Q9BXB1,PS51450,366,387
Q9BXB1,PS51450,390,411
Q9BXB1,PS51450,414,435
Q9BXB1,PS50262,555,801
Q9BXB1,PS00028,858,879
Q9C888,PS50004,1,116
Q9C888,PS50035,610,637
Q9JLB9,PS50835,37,165
Q9JLB9,PS50835,170,258
Q9JLB9,PS50835,269,354
Q6QLQ4,PS50041,126,241
P43657,PS50262,34,291
P43657,PS00237,102,118
P34886,PS01206,537,557
Q9VVX3,PS51257,1,20
Q9VVX3,PS50038,59,180
Q9VVX3,PS50261,317,612
P35499,PS50096,1727,1756
P35498,PS00648,1922,1936
Q9Y6Q6-6,PS50050,33,68
Q9Y6Q6-6,PS00652,34,68
Q9Y6Q6-6,PS01186,112,127
Q8VZ80,PS50850,39,487
Q8VZ80,PS00216,93,110
Q8VZ80,PS00217,135,160
Q5M8M9,PS51450,54,73
Q5M8M9,PS51450,78,99
Q5M8M9,PS51450,102,123
Q5M8M9,PS51450,126,148
Q5M8M9,PS51450,151,172
Q5M8M9,PS51450,175,197
Q5M8M9,PS00962,294,305
Q05062,PS51420,1,176
O75762,PS50297,67,579
O75762,PS50088,97,129
O75762,PS50088,164,196
O75762,PS50088,238,270
O75762,PS50088,308,340
O75762,PS50088,341,373
O75762,PS50088,412,444
O75762,PS50088,445,477
O75762,PS00018,468,480
O75762,PS50088,481,506
O75762,PS50088,547,579
Q8NFP4,PS50835,24,123
Q8NFP4,PS00699,29,36
Q8NFP4,PS50835,132,230
Q8NFP4,PS50835,240,323
Q8NFP4,PS50835,338,432
Q8NFP4,PS50835,440,532
Q8NFP4,PS50835,539,631
Q8NFP4,PS50853,643,743
Q8NFP4,PS50060,751,918
Q9XEC6,PS51473,23,128
Q9XEC6,PS51473,139,246
Q9XEC6,PS50011,340,612
Q9XEC6,PS00107,346,368
Q9XEC6,PS00108,461,473
O35464,PS51004,24,512
P18064,PS51882,37,383
Q7XJR9,PS50011,108,368
Q7XJR9,PS00107,114,138
Q7XJR9,PS00108,230,242
Q7XJR9,PS50222,411,446
Q7XJR9,PS00018,424,436
Q7XJR9,PS50222,448,483
Q7XJR9,PS00018,461,473
Q7XJR9,PS50222,490,525
Q7XJR9,PS00018,503,515
Q7XJR9,PS50222,528,555
Q7XJR9,PS00018,533,545
P15379,PS50963,34,123
P15379,PS01241,55,99
Q9H1D0,PS50297,84,302
Q9H1D0,PS50088,156,188
Q9H1D0,PS50088,202,234
P26433,PS00678,351,365
Q07307,PS01116,447,467
Q91WD2,PS50297,84,301
Q91WD2,PS50088,156,188
Q91WD2,PS50088,202,234
Q9ZRF9,PS50011,261,535
Q9ZRF9,PS00107,267,289
Q9ZRF9,PS00108,381,393
G5EBL2,PS50011,656,966
Q5XF51,PS00546,121,128
Q5XF51,PS00142,282,291
Q2HXU8,PS50041,150,264
Q96P31,PS50835,21,98
Q96P31,PS00092,25,31
Q96P31,PS50835,99,182
Q96P31,PS50835,192,270
Q96P31,PS50835,284,369
Q96P31,PS50835,383,470
Q96P31,PS50835,476,563
P42893,PS51885,90,762
P42893,PS00142,596,605
A9ZSY2,PS50850,45,471
A9ZSY2,PS00216,103,120
A9ZSY2,PS00217,145,170
A9ZSY2,PS00216,336,353
Q96RD9,PS50835,23,101
Q96RD9,PS50835,188,271
Q96RD9,PS50835,287,374
Q96RD9,PS50835,380,463
Q96RD9,PS50835,473,556
Q96RD9,PS50835,566,651
Q96RD9,PS50835,659,744
Q96RD9,PS50835,752,834
P06731,PS50835,145,232
P06731,PS50835,240,315
P06731,PS50835,323,410
P06731,PS50835,418,495
P06731,PS50835,501,588
P06731,PS50835,593,675
P53985,PS50850,19,452
Q08ET2,PS50835,19,136
Q08ET2,PS50835,146,229
Q08ET2,PS50835,236,331
Q08ET2,PS00290,317,323
Q5ABU7,PS50850,116,557
P15431,PS00236,161,175
P50993,PS00154,374,380
Q8H8C7,PS51782,111,158
Q8H8C7,PS51782,175,219
Q03064,PS50850,19,445
O00934,PS51456,99,773
Q9XUB9,PS50004,1,141
Q9XUB9,PS50004,159,295
Q9XUB9,PS50234,338,557
P10870,PS50850,100,545
P10870,PS00217,204,229
P10870,PS00216,408,425
P51170,PS01206,389,409
Q9FFW5,PS50011,339,617
Q9FFW5,PS00107,345,367
Q9FFW5,PS00108,459,471
Q8CG09,PS00063,302,317
Q8CG09,PS50929,327,609
Q8CG09,PS50893,645,869
Q8CG09,PS00211,769,783
Q8CG09,PS50929,976,1257
Q8CG09,PS50893,1294,1528
Q8CG09,PS00211,1431,1445
O81016,PS50893,135,408
O81016,PS50893,818,1070
O54728,PS01098,398,408
O54728,PS01098,745,755
P55926,PS01206,303,323
P19440,PS00462,381,405
P35367,PS50262,44,468
P35367,PS00237,113,129
C0LGK4,PS51450,153,174
C0LGK4,PS51450,177,198
C0LGK4,PS51450,201,224
C0LGK4,PS51450,225,247
C0LGK4,PS51450,249,272
C0LGK4,PS51450,298,320
C0LGK4,PS51450,322,343
C0LGK4,PS50011,527,811
Q75KU4,PS50222,67,102
Q75KU4,PS50222,104,139
Q75KU4,PS50222,148,183
Q75KU4,PS00018,161,173
Q8VDZ4,PS50216,104,154
Q94JG1,PS00166,392,412
Q8CJ11,PS50221,457,615
Q8CJ11,PS50261,624,879
Q8CJ11,PS00650,867,882
Q8CJ12,PS50221,453,611
Q8CJ12,PS50261,620,875
Q8CJ12,PS00650,863,878
Q4W815,PS50853,146,246
P30940,PS50262,40,347
P30940,PS00237,109,125
P26718,PS50041,106,212
P26432,PS00678,353,367
Q9HCJ2,PS51450,77,98
Q9HCJ2,PS51450,101,122
Q9HCJ2,PS51450,125,146
Q9HCJ2,PS51450,149,170
Q9HCJ2,PS51450,198,219
Q9HCJ2,PS51450,220,241
Q9HCJ2,PS51450,268,289
Q9HCJ2,PS50835,354,442
P36033,PS51384,415,534
D3ZB51,PS50835,30,115
D3ZB51,PS50835,139,226
D3ZB51,PS50835,228,320
D3ZB51,PS50835,324,415
D3ZB51,PS00092,415,421
D3ZB51,PS50835,420,504
D3ZB51,PS50853,512,604
D3ZB51,PS50853,614,708
Q61735,PS50835,34,133
Q9M390,PS01022,85,109
Q9M390,PS01023,183,195
O76554,PS00236,156,170
Q92887,PS50929,325,605
Q92887,PS50893,637,861
Q92887,PS00211,761,775
Q92887,PS50929,980,1264
Q92887,PS50893,1300,1534
Q94CE4,PS00704,109,116
Q94CE4,PS00705,153,173
Q9MZS1,PS50042,411,517
Q9MZS1,PS00888,438,454
P14384,PS52035,21,311
P14384,PS00132,74,96
P14384,PS00133,190,200
Q02284,PS50262,40,347
Q02284,PS00237,109,125
Q86YR6,PS50297,138,357
Q86YR6,PS50088,172,204
Q86YR6,PS50088,205,237
Q86YR6,PS50088,238,270
Q86YR6,PS50088,271,303
Q86YR6,PS50088,304,336
Q60484,PS50262,55,355
Q60484,PS00237,124,140
O00421,PS50262,55,300
Q96PJ5,PS50835,23,97
Q96PJ5,PS50835,115,167
Q96PJ5,PS50835,193,271
Q96PJ5,PS50835,275,374
F1MH24,PS50011,46,315
F1MH24,PS00108,172,184
Q7TSN2,PS50835,20,112
Q2TAD5,PS50262,53,315
Q2TAD5,PS00237,122,138
P63094,PS51882,39,394
Q30201,PS50835,207,286
Q30201,PS00290,280,286
Q9LFX9,PS01022,75,99
P51143,PS50267,53,580
P51143,PS00610,78,92
P51143,PS00754,160,180
Q9LVN2,PS51450,91,113
Q9LVN2,PS51450,114,136
Q9LVN2,PS51450,138,160
Q9LVN2,PS51450,162,185
Q9LVN2,PS51450,186,208
Q9LVN2,PS51450,211,233
Q9LVN2,PS51450,261,283
Q9LVN2,PS51450,285,308
Q9LVN2,PS51450,309,330
Q9LVN2,PS51450,333,355
Q9LVN2,PS51450,356,377
Q9LVN2,PS50011,521,785
Q9ASS4,PS50011,303,596
Q9MA83,PS51450,136,159
Q9MA83,PS51450,160,183
Q9MA83,PS51450,184,204
Q9MA83,PS51450,209,230
Q9MA83,PS51450,306,328
Q9MA83,PS51450,330,353
Q9MA83,PS51450,401,423
Q9MA83,PS51450,450,473
Q9MA83,PS51450,524,546
Q9MA83,PS51450,623,646
Q9MA83,PS51450,647,670
P32246,PS50262,51,301
P32246,PS00237,119,135
P32249,PS50262,48,308
P32249,PS00237,117,133
Q0WYX8,PS50835,24,125
Q0WYX8,PS00699,29,36
Q0WYX8,PS50835,132,230
Q0WYX8,PS50835,240,323
Q0WYX8,PS50835,338,432
Q0WYX8,PS50835,440,531
Q0WYX8,PS50835,537,625
Q0WYX8,PS50853,637,737
Q0WYX8,PS50060,745,912
O35316,PS50267,40,570
O35316,PS00610,65,79
O35316,PS00754,148,168
Q8QGH3,PS50268,84,164
Q8QGH3,PS00232,152,162
Q8QGH3,PS50268,165,273
Q8QGH3,PS00232,261,271
Q8QGH3,PS50268,274,392
Q8QGH3,PS50268,389,493
Q8QGH3,PS00232,481,491
Q8QGH3,PS50268,493,615
P0C5E2-2,PS50011,338,610
P0C5E2-2,PS00107,344,366
P0C5E2-2,PS00108,458,470
Q9P1Z3,PS50042,428,534
A6NFQ2-2,PS51723,542,841
A1Z8N1,PS50850,399,826
A1Z8N1,PS00216,457,474
A1Z8N1,PS00217,499,524
A1Z8N1,PS00216,690,706
Q8GWW6,PS00142,249,258
G5EDW2,PS51257,1,18
G5EDW2,PS50228,43,134
G5EDW2,PS50227,158,239
G5EDW2,PS50221,359,542
G5EDW2,PS50261,551,796
Q7TSP5,PS50835,49,144
Q7TSP5,PS50835,153,241
Q9LJF3,PS50011,858,1136
Q9LJF3,PS00107,864,887
Q9LJF3,PS00108,981,993
Q9XF59,PS00221,115,123
Q9C8K2,PS50893,24,269
Q9C8K2,PS00211,168,182
Q0GA42,PS51846,218,414
Q0GA42,PS51371,433,495
Q0GA42,PS51371,502,568
Q9EPU5,PS50050,90,131
Q9EPU5,PS00652,91,133
Q9EPU5,PS50017,415,498
Q39033,PS50007,103,248
Q39033,PS50008,346,432
Q39033,PS50004,434,563
E9PZ19,PS50835,30,115
E9PZ19,PS50835,139,226
E9PZ19,PS50835,228,320
E9PZ19,PS50835,324,415
E9PZ19,PS00092,415,421
E9PZ19,PS50835,420,504
E9PZ19,PS50853,512,604
E9PZ19,PS50853,614,708
P63137,PS00236,160,174
O88575,PS50267,47,626
O88575,PS00610,72,86
O88575,PS00754,155,175
Q9FG74,PS50011,109,446
Q9FG74,PS00108,230,242
Q9NRM0-2,PS50850,31,474
Q9NRM0-2,PS00217,144,169
Q9NRM0-2,PS00216,342,358
P50077,PS50222,1787,1822
Q1XA76,PS01206,304,324
O48682,PS51444,303,738
Q9C5Y0,PS50004,1,154
Q9C5Y0,PS50035,368,403
Q9C5Y0,PS50035,713,740
P35462,PS50262,46,383
P35462,PS00237,116,132
Q6PE84,PS01270,160,188
O75509,PS50050,90,131
O75509,PS00652,91,133
O75509,PS50017,415,498
Q3E8W4,PS50011,521,794
Q3E8W4,PS00107,527,550
Q3E8W4,PS00108,641,653
P20353,PS51882,33,355
Q01896,PS00154,369,375
C0LGP9,PS51450,126,148
C0LGP9,PS51450,150,172
C0LGP9,PS51450,174,197
C0LGP9,PS51450,198,220
C0LGP9,PS51450,222,242
C0LGP9,PS51450,247,268
C0LGP9,PS51450,271,294
C0LGP9,PS51450,319,342
C0LGP9,PS51450,343,365
C0LGP9,PS50011,488,773
O60741,PS50042,475,581
O60741,PS00888,502,518
Q8MPP3,PS00142,254,263
Q8MPP3,PS51642,513,561
Q8MPP3,PS51642,565,610
Q8MPP3,PS51642,612,659
Q8MPP3,PS51642,660,707
P47871,PS50227,42,125
P47871,PS00649,58,82
P47871,PS50261,141,404
P47871,PS00650,392,407
P13587,PS00154,369,375
Q9FII5,PS50011,719,1001
Q9FII5,PS00107,725,748
Q9FII5,PS00108,848,860
O13928,PS51420,7,182
P23977,PS50267,59,584
P23977,PS00610,84,98
P23977,PS00754,166,186
Q8NAC3,PS51534,583,735
P22732,PS50850,21,464
P22732,PS00217,134,159
P22732,PS00216,332,348
P19156,PS00154,386,392
Q63803,PS51882,789,1144
P48181,PS00236,155,169
P48180,PS00236,147,161
Q99PI8,PS51450,58,79
Q99PI8,PS51450,82,103
Q99PI8,PS51450,106,128
Q99PI8,PS51450,131,152
Q99PI8,PS51450,155,176
Q99PI8,PS51450,179,200
Q99PI8,PS51450,203,224
Q99PI8,PS51450,227,248
Q9VVT2,PS01271,513,529
C0LGS2,PS50011,841,1123
C0LGS2,PS00108,962,974
Q9UBL9,PS01212,259,285
O64825,PS50835,81,153
O64825,PS51782,119,165
O64825,PS51782,186,231
O64825,PS50011,283,601
Q12466,PS51847,172,375
Q12466,PS50004,366,487
Q12466,PS50004,512,636
Q12466,PS50004,640,757
Q12466,PS50004,976,1094
Q8JZW5,PS50001,218,314
Q99P47,PS50022,33,179
Q99P47,PS01285,71,100
Q99P47,PS01286,161,179
Q99P47,PS50025,185,366
Q99P47,PS50025,372,549
Q99P47,PS50026,551,588
Q99P47,PS51406,587,638
Q99P47,PS50025,795,960
Q99P47,PS50026,961,999
Q99P47,PS50025,1017,1204
Q91Y77,PS50850,291,514
P51681,PS50262,47,297
P51681,PS00237,114,130
Q9ERB5,PS50850,45,671
Q9ERB5,PS51465,473,528
B9DFG5,PS50011,113,395
B9DFG5,PS00107,119,142
B9DFG5,PS00109,241,253
P31649,PS50267,31,558
P31649,PS00610,56,70
P31649,PS00754,139,159
P08909,PS50262,71,370
P08909,PS00237,141,157
P08908,PS50262,53,400
P08908,PS00237,122,138
P31646,PS50267,31,558
P31646,PS00610,56,70
P31646,PS00754,139,159
Q07436,PS50057,26,399
Q925P2,PS50835,158,234
Q925P2,PS50835,239,319
Q925P2,PS50835,327,411
Q9SXB8,PS50927,32,157
Q9SXB8,PS50948,349,435
Q9SXB8,PS50011,524,810
Q9SXB8,PS00108,645,657
Q9VWS4,PS50050,99,137
D7SFH9,PS51704,51,353
D7SFH9,PS51704,369,670
D7SFH9,PS50011,805,1094
D7SFH9,PS00107,811,833
D7SFH9,PS00108,924,936
P34082-2,PS50835,31,131
P34082-2,PS50835,152,223
P34082-2,PS50835,230,318
P34082-2,PS50835,323,423
P34082-2,PS50835,428,520
P34082-2,PS50853,524,622
P34082-2,PS50853,638,738
Q9LSI9,PS50011,307,578
Q64264,PS50262,53,400
Q64264,PS00237,122,138
Q9LX66,PS50011,485,758
Q9LX66,PS00107,491,513
Q9LX66,PS00108,605,617
P09483,PS00236,163,177
P32791,PS51257,1,29
P32791,PS51384,399,522
Q60943,PS51534,379,537
Q8VYM2,PS50850,24,507
Q9FKW4,PS50011,62,322
Q9FKW4,PS00107,68,91
Q9FKW4,PS00108,184,196
Q9FKW4,PS50222,365,400
Q9FKW4,PS00018,378,390
Q9FKW4,PS50222,402,437
Q9FKW4,PS00018,415,427
Q9FKW4,PS50222,444,479
Q9FKW4,PS00018,457,469
Q9FKW4,PS50222,482,509
Q9FKW4,PS00018,487,499
Q45R42,PS51450,75,96
Q45R42,PS51450,99,120
Q45R42,PS51450,123,144
Q45R42,PS51450,147,168
Q45R42,PS51450,196,217
Q45R42,PS51450,218,239
Q45R42,PS51450,266,287
Q45R42,PS50835,352,441
Q18297,PS50297,49,660
Q18297,PS50088,83,115
Q18297,PS50088,173,205
Q18297,PS50088,206,238
Q18297,PS50088,311,343
Q18297,PS50088,378,410
Q18297,PS50088,473,505
Q18297,PS50088,540,572
Q18297,PS50088,573,605
Q18297,PS50088,605,637
Q9ZUJ5,PS00546,117,124
Q9ZUJ5,PS00142,267,276
Q8R183,PS50835,16,112
P90920,PS51450,105,126
P90920,PS51450,127,148
